time_s,Vibration [a.u.],RPM [rpm]
1.9442,-0.3399563959,1474.89
1.9444,-0.4077741712,1474.98
1.9446,-0.3918420626,1475.07
1.9448,-0.4174173133,1475.16
1.945,-0.4173952784,1475.25
1.9452,-0.4594375685,1475.34
1.9454,-0.4209707524,1475.43
1.9456,-0.4968296278,1475.52
1.9458,-0.4645170967,1475.61
1.946,-0.441997717,1475.7
1.9462,-0.4792669588,1475.79
1.9464,-0.4652877713,1475.88
1.9466,-0.5035379688,1475.97
1.9468,-0.5301542718,1476.06
1.947,-0.5125467999,1476.15
1.9472,-0.5388339205,1476.24
1.9474,-0.5786514544,1476.33
1.9476,-0.6211005991,1476.42
1.9478,-0.6259677506,1476.51
1.948,-0.6187390361,1476.6
1.9482,-0.6011590711,1476.69
1.9484,-0.7157694046,1476.78
1.9486,-0.669632214,1476.87
1.9488,-0.6364221084,1476.96
1.949,-0.7668284447,1477.05
1.9492,-0.7699434816,1477.14
1.9494,-0.7894667986,1477.23
1.9496,-0.8194366018,1477.32
1.9498,-0.8270292016,1477.41
1.95,-0.8854090847,1477.5
1.9502,-0.8641916018,1477.59
1.9504,-0.9891589717,1477.68
1.9506,-0.9060271783,1477.77
1.9508,-0.9613026584,1477.86
1.951,-0.9370280043,1477.95
1.9512,-1.073449506,1478.04
1.9514,-1.068819801,1478.13
1.9516,-1.035549908,1478.22
1.9518,-1.008017992,1478.31
1.952,-1.063159063,1478.4
1.9522,-1.189687028,1478.49
1.9524,-1.186000261,1478.58
1.9526,-1.242587104,1478.67
1.9528,-1.302167065,1478.76
1.953,-1.293286559,1478.85
1.9532,-1.258251816,1478.94
1.9534,-1.336144308,1479.03
1.9536,-1.309537989,1479.12
1.9538,-1.306202869,1479.21
1.954,-1.328230589,1479.3
1.9542,-1.283881888,1479.39
1.9544,-1.412044849,1479.48
1.9546,-1.303415166,1479.57
1.9548,-1.274831793,1479.66
1.955,-1.250693459,1479.75
1.9552,-1.271315651,1479.84
1.9554,-1.256180128,1479.93
1.9556,-1.223139807,1480.02
1.9558,-1.223207157,1480.11
1.956,-1.162626542,1480.2
1.9562,-1.113096274,1480.29
1.9564,-1.110297988,1480.38
1.9566,-0.9815997207,1480.47
1.9568,-0.9966570075,1480.56
1.957,-0.9073726823,1480.65
1.9572,-0.966609167,1480.74
1.9574,-0.8443526,1480.83
1.9576,-0.7073225514,1480.92
1.9578,-0.7220993596,1481.01
1.958,-0.6501606271,1481.1
1.9582,-0.5218361216,1481.19
1.9584,-0.5205969927,1481.28
1.9586,-0.4539464194,1481.37
1.9588,-0.3564522927,1481.46
1.959,-0.3226315938,1481.55
1.9592,-0.228662128,1481.64
1.9594,-0.1595249844,1481.73
1.9596,-0.1023583255,1481.82
1.9598,0.06011304396,1481.91
1.96,0.08491598244,1482
1.9602,0.1883534507,1482.09
1.9604,0.2664869518,1482.18
1.9606,0.3665007037,1482.27
1.9608,0.4408521495,1482.36
1.961,0.4608698407,1482.45
1.9612,0.5271800083,1482.54
1.9614,0.6273965417,1482.63
1.9616,0.6391470165,1482.72
1.9618,0.775884487,1482.81
1.962,0.8325776979,1482.9
1.9622,0.8040543683,1482.99
1.9624,1.035447319,1483.08
1.9626,0.9744748945,1483.17
1.9628,1.068568502,1483.26
1.963,0.9993107144,1483.35
1.9632,1.120355782,1483.44
1.9634,1.168522128,1483.53
1.9636,1.245181492,1483.62
1.9638,1.185412661,1483.71
1.964,1.296673741,1483.8
1.9642,1.226020129,1483.89
1.9644,1.264688285,1483.98
1.9646,1.346099961,1484.07
1.9648,1.279484731,1484.16
1.965,1.242395817,1484.25
1.9652,1.287068108,1484.34
1.9654,1.303400503,1484.43
1.9656,1.338797301,1484.52
1.9658,1.348682304,1484.61
1.966,1.302400997,1484.7
1.9662,1.36035803,1484.79
1.9664,1.206865033,1484.88
1.9666,1.223623163,1484.97
1.9668,1.249443925,1485.06
1.967,1.200110219,1485.15
1.9672,1.130717963,1485.24
1.9674,1.173014369,1485.33
1.9676,1.153368866,1485.42
1.9678,1.094649992,1485.51
1.968,1.065692112,1485.6
1.9682,1.033946592,1485.69
1.9684,0.9569396033,1485.78
1.9686,1.010381739,1485.87
1.9688,0.9358446597,1485.96
1.969,0.9498095001,1486.05
1.9692,0.9372858691,1486.14
1.9694,0.8461135932,1486.23
1.9696,0.8372787642,1486.32
1.9698,0.8656445483,1486.41
1.97,0.7930750404,1486.5
1.9702,0.7395413119,1486.59
1.9704,0.6717346401,1486.68
1.9706,0.6338157691,1486.77
1.9708,0.7088066107,1486.86
1.971,0.6064875469,1486.95
1.9712,0.63596873,1487.04
1.9714,0.6631355764,1487.13
1.9716,0.634709069,1487.22
1.9718,0.5436627415,1487.31
1.972,0.6220779862,1487.4
1.9722,0.4440129322,1487.49
1.9724,0.5274784737,1487.58
1.9726,0.5232617994,1487.67
1.9728,0.5100679739,1487.76
1.973,0.5082635089,1487.85
1.9732,0.488598936,1487.94
1.9734,0.4644223226,1488.03
1.9736,0.447911106,1488.12
1.9738,0.4229852908,1488.21
1.974,0.4159341007,1488.3
1.9742,0.4820760746,1488.39
1.9744,0.4677676845,1488.48
1.9746,0.3759882365,1488.57
1.9748,0.3978463971,1488.66
1.975,0.3065391439,1488.75
1.9752,0.3645949832,1488.84
1.9754,0.3652980371,1488.93
1.9756,0.3444633545,1489.02
1.9758,0.3859835686,1489.11
1.976,0.3576780955,1489.2
1.9762,0.3184077028,1489.29
1.9764,0.284204043,1489.38
1.9766,0.2991998946,1489.47
1.9768,0.382975368,1489.56
1.977,0.2168894732,1489.65
1.9772,0.2534663423,1489.74
1.9774,0.2937132466,1489.83
1.9776,0.2257997847,1489.92
1.9778,0.1878983166,1490.01
1.978,0.1718403991,1490.1
1.9782,0.207323687,1490.19
1.9784,0.2168206336,1490.28
1.9786,0.03136447256,1490.37
1.9788,0.1369298782,1490.46
1.979,0.08861411072,1490.55
1.9792,0.1332078184,1490.64
1.9794,0.08831820487,1490.73
1.9796,0.07517462141,1490.82
1.9798,0.03486655642,1490.91
1.98,-0.009415490048,1491
1.9802,-0.06984492176,1491.09
1.9804,-0.06211527961,1491.18
1.9806,-0.06061351714,1491.27
1.9808,-0.02107884427,1491.36
1.981,-0.1057980244,1491.45
1.9812,-0.1793945531,1491.54
1.9814,-0.1425724776,1491.63
1.9816,-0.1376975763,1491.72
1.9818,-0.1323092766,1491.81
1.982,-0.1621215889,1491.9
1.9822,-0.2390770971,1491.99
1.9824,-0.25392081,1492.08
1.9826,-0.3514238359,1492.17
1.9828,-0.2955568282,1492.26
1.983,-0.3657978544,1492.35
1.9832,-0.3111285249,1492.44
1.9834,-0.2670795011,1492.53
1.9836,-0.3145469566,1492.62
1.9838,-0.4062716035,1492.71
1.984,-0.3212413826,1492.8
1.9842,-0.3421046747,1492.89
1.9844,-0.435812451,1492.98
1.9846,-0.416145967,1493.07
1.9848,-0.3595113277,1493.16
1.985,-0.3941309818,1493.25
1.9852,-0.3921930064,1493.34
1.9854,-0.4865926177,1493.43
1.9856,-0.4252861588,1493.52
1.9858,-0.4031971995,1493.61
1.986,-0.4738834666,1493.7
1.9862,-0.4606426947,1493.79
1.9864,-0.4795533662,1493.88
1.9866,-0.4802871869,1493.97
1.9868,-0.4781935469,1494.06
1.987,-0.5526233231,1494.15
1.9872,-0.5024640395,1494.24
1.9874,-0.539195136,1494.33
1.9876,-0.4588580528,1494.42
1.9878,-0.5606105957,1494.51
1.988,-0.5669766878,1494.6
1.9882,-0.6156042063,1494.69
1.9884,-0.6158583639,1494.78
1.9886,-0.6724456284,1494.87
1.9888,-0.6672401398,1494.96
1.989,-0.6987956821,1495.05
1.9892,-0.7716002472,1495.14
1.9894,-0.7759409882,1495.23
1.9896,-0.7652789951,1495.32
1.9898,-0.7554507399,1495.41
1.99,-0.8390866453,1495.5
1.9902,-0.8596549768,1495.59
1.9904,-0.8921006023,1495.68
1.9906,-0.9451515227,1495.77
1.9908,-0.9315308418,1495.86
1.991,-0.8988357599,1495.95
1.9912,-0.9969681102,1496.04
1.9914,-1.045579011,1496.13
1.9916,-1.031386536,1496.22
1.9918,-1.025756256,1496.31
1.992,-1.053686239,1496.4
1.9922,-1.117645299,1496.49
1.9924,-1.108024161,1496.58
1.9926,-1.230625561,1496.67
1.9928,-1.237663754,1496.76
1.993,-1.242327633,1496.85
1.9932,-1.208016506,1496.94
1.9934,-1.346664544,1497.03
1.9936,-1.275626675,1497.12
1.9938,-1.308635252,1497.21
1.994,-1.242710892,1497.3
1.9942,-1.3370616,1497.39
1.9944,-1.279032553,1497.48
1.9946,-1.301120314,1497.57
1.9948,-1.282167419,1497.66
1.995,-1.255731027,1497.75
1.9952,-1.26307483,1497.84
1.9954,-1.267262463,1497.93
1.9956,-1.258567914,1498.02
1.9958,-1.266809626,1498.11
1.996,-1.241414963,1498.2
1.9962,-1.154167777,1498.29
1.9964,-1.19525183,1498.38
1.9966,-1.119602243,1498.47
1.9968,-1.149455179,1498.56
1.997,-1.009531361,1498.65
1.9972,-0.9426112577,1498.74
1.9974,-0.9211050005,1498.83
1.9976,-0.8935900372,1498.92
1.9978,-0.8058614864,1499.01
1.998,-0.7204749814,1499.1
1.9982,-0.7356639693,1499.19
1.9984,-0.579507396,1499.28
1.9986,-0.5726506538,1499.37
1.9988,-0.4146811302,1499.46
1.999,-0.3799464585,1499.55
1.9992,-0.3133797201,1499.64
1.9994,-0.24256606,1499.73
1.9996,-0.1984508659,1499.82
1.9998,-0.07145506407,1499.91
2,-0.03959929414,1500
2.0002,0.09619874704,1500.09
2.0004,0.1409735003,1500.18
2.0006,0.1996756567,1500.27
2.0008,0.278137187,1500.36
2.001,0.4061390998,1500.45
2.0012,0.5338462323,1500.54
2.0014,0.463245457,1500.63
2.0016,0.6430432871,1500.72
2.0018,0.6876296518,1500.81
2.002,0.6507173605,1500.9
2.0022,0.7848349899,1500.99
2.0024,0.8006287102,1501.08
2.0026,0.8751763067,1501.17
2.0028,0.952147595,1501.26
2.003,1.053450808,1501.35
2.0032,1.012635552,1501.44
2.0034,1.175576173,1501.53
2.0036,1.144236508,1501.62
2.0038,1.199513624,1501.71
2.004,1.219620632,1501.8
2.0042,1.175855212,1501.89
2.0044,1.222517067,1501.98
2.0046,1.270966937,1502.07
2.0048,1.314465164,1502.16
2.005,1.225564479,1502.25
2.0052,1.284677623,1502.34
2.0054,1.353160404,1502.43
2.0056,1.293746809,1502.52
2.0058,1.380372503,1502.61
2.006,1.201795956,1502.7
2.0062,1.220690065,1502.79
2.0064,1.208372645,1502.88
2.0066,1.332320904,1502.97
2.0068,1.225947379,1503.06
2.007,1.27894174,1503.15
2.0072,1.233351276,1503.24
2.0074,1.141365007,1503.33
2.0076,1.093960581,1503.42
2.0078,1.129339626,1503.51
2.008,1.192635148,1503.6
2.0082,1.050002767,1503.69
2.0084,1.103622161,1503.78
2.0086,0.948057256,1503.87
2.0088,1.028674188,1503.96
2.009,0.9083074483,1504.05
2.0092,0.8836456363,1504.14
2.0094,0.8880794524,1504.23
2.0096,0.8795942641,1504.32
2.0098,0.8010958663,1504.41
2.01,0.8296916293,1504.5
2.0102,0.7787146842,1504.59
2.0104,0.6843868049,1504.68
2.0106,0.7154284884,1504.77
2.0108,0.6997329392,1504.86
2.011,0.6745971109,1504.95
2.0112,0.6049727667,1505.04
2.0114,0.6893120104,1505.13
2.0116,0.6182767452,1505.22
2.0118,0.6138029024,1505.31
2.012,0.5846854278,1505.4
2.0122,0.5389245755,1505.49
2.0124,0.4829296801,1505.58
2.0126,0.568467433,1505.67
2.0128,0.4876376216,1505.76
2.013,0.5175965119,1505.85
2.0132,0.5144765044,1505.94
2.0134,0.4728724004,1506.03
2.0136,0.4478245056,1506.12
2.0138,0.4447077604,1506.21
2.014,0.3984987976,1506.3
2.0142,0.4771307295,1506.39
2.0144,0.4163082863,1506.48
2.0146,0.44272332,1506.57
2.0148,0.4912298433,1506.66
2.015,0.3722517867,1506.75
2.0152,0.4405743155,1506.84
2.0154,0.3770314823,1506.93
2.0156,0.4009997481,1507.02
2.0158,0.3011376517,1507.11
2.016,0.3876353961,1507.2
2.0162,0.2586971004,1507.29
2.0164,0.2934425635,1507.38
2.0166,0.3122630059,1507.47
2.0168,0.3684480331,1507.56
2.017,0.3216230173,1507.65
2.0172,0.2056688834,1507.74
2.0174,0.3138744605,1507.83
2.0176,0.3022172176,1507.92
2.0178,0.15723077,1508.01
2.018,0.1048682119,1508.1
2.0182,0.1736418579,1508.19
2.0184,0.1479981768,1508.28
2.0186,0.1413880814,1508.37
2.0188,0.1110390817,1508.46
2.019,0.08449017965,1508.55
2.0192,0.03031273125,1508.64
2.0194,0.04001718716,1508.73
2.0196,0.03088491047,1508.82
2.0198,-0.05790096659,1508.91
2.02,0.03072041331,1509
2.0202,0.04212675788,1509.09
2.0204,-0.002093625178,1509.18
2.0206,-0.09845860314,1509.27
2.0208,-0.09306675373,1509.36
2.021,-0.1365746144,1509.45
2.0212,-0.1568241702,1509.54
2.0214,-0.1187758779,1509.63
2.0216,-0.254974548,1509.72
2.0218,-0.1975787524,1509.81
2.022,-0.111414439,1509.9
2.0222,-0.2276457536,1509.99
2.0224,-0.182464182,1510.08
2.0226,-0.2141821171,1510.17
2.0228,-0.2882282789,1510.26
2.023,-0.3070369022,1510.35
2.0232,-0.244377785,1510.44
2.0234,-0.2711418249,1510.53
2.0236,-0.2972090572,1510.62
2.0238,-0.3839674645,1510.71
2.024,-0.3587260432,1510.8
2.0242,-0.3689798034,1510.89
2.0244,-0.3846855921,1510.98
2.0246,-0.3777394206,1511.07
2.0248,-0.4083372455,1511.16
2.025,-0.3706157497,1511.25
2.0252,-0.5011361103,1511.34
2.0254,-0.4834698899,1511.43
2.0256,-0.4084812693,1511.52
2.0258,-0.4459088339,1511.61
2.026,-0.487361782,1511.7
2.0262,-0.4763606911,1511.79
2.0264,-0.5223343413,1511.88
2.0266,-0.4405546451,1511.97
2.0268,-0.4809437621,1512.06
2.027,-0.4807639256,1512.15
2.0272,-0.4409933134,1512.24
2.0274,-0.556111643,1512.33
2.0276,-0.5129010867,1512.42
2.0278,-0.5699042154,1512.51
2.028,-0.5628901618,1512.6
2.0282,-0.5680897497,1512.69
2.0284,-0.6194041287,1512.78
2.0286,-0.5559735736,1512.87
2.0288,-0.6502385647,1512.96
2.029,-0.7481388221,1513.05
2.0292,-0.7117964784,1513.14
2.0294,-0.784808125,1513.23
2.0296,-0.7998349906,1513.32
2.0298,-0.8625140479,1513.41
2.03,-0.7988555202,1513.5
2.0302,-0.9400590805,1513.59
2.0304,-0.9030969076,1513.68
2.0306,-0.8739101403,1513.77
2.0308,-0.9555312655,1513.86
2.031,-1.023248,1513.95
2.0312,-0.9976552469,1514.04
2.0314,-1.063467072,1514.13
2.0316,-1.105719344,1514.22
2.0318,-1.067789086,1514.31
2.032,-1.093065484,1514.4
2.0322,-1.096526795,1514.49
2.0324,-1.138024547,1514.58
2.0326,-1.199203656,1514.67
2.0328,-1.18691908,1514.76
2.033,-1.25055841,1514.85
2.0332,-1.261895274,1514.94
2.0334,-1.227341772,1515.03
2.0336,-1.311400602,1515.12
2.0338,-1.360320437,1515.21
2.034,-1.319026937,1515.3
2.0342,-1.233911897,1515.39
2.0344,-1.301874245,1515.48
2.0346,-1.302582232,1515.57
2.0348,-1.274721623,1515.66
2.035,-1.349416013,1515.75
2.0352,-1.313186889,1515.84
2.0354,-1.236667164,1515.93
2.0356,-1.257031329,1516.02
2.0358,-1.264956897,1516.11
2.036,-1.233003469,1516.2
2.0362,-1.130577369,1516.29
2.0364,-1.142764569,1516.38
2.0366,-1.069214342,1516.47
2.0368,-1.064552194,1516.56
2.037,-0.987472919,1516.65
2.0372,-0.9823393738,1516.74
2.0374,-0.8740527271,1516.83
2.0376,-0.759327725,1516.92
2.0378,-0.7411796431,1517.01
2.038,-0.665455844,1517.1
2.0382,-0.6435821795,1517.19
2.0384,-0.510282605,1517.28
2.0386,-0.4848600392,1517.37
2.0388,-0.3921863289,1517.46
2.039,-0.3286265464,1517.55
2.0392,-0.1909547698,1517.64
2.0394,-0.08936992961,1517.73
2.0396,-0.08962217821,1517.82
2.0398,0.053055167,1517.91
2.04,0.09876647639,1518
2.0402,0.2296707634,1518.09
2.0404,0.2232906795,1518.18
2.0406,0.2902821186,1518.27
2.0408,0.4272057086,1518.36
2.041,0.4016343695,1518.45
2.0412,0.5906935347,1518.54
2.0414,0.6626055364,1518.63
2.0416,0.6932245056,1518.72
2.0418,0.7360370467,1518.81
2.042,0.7623578266,1518.9
2.0422,0.8606439619,1518.99
2.0424,0.9604136546,1519.08
2.0426,1.012723946,1519.17
2.0428,1.071224059,1519.26
2.043,1.054475744,1519.35
2.0432,1.17400549,1519.44
2.0434,1.141756579,1519.53
2.0436,1.221850219,1519.62
2.0438,1.212128958,1519.71
2.044,1.250866954,1519.8
2.0442,1.278248215,1519.89
2.0444,1.292169676,1519.98
2.0446,1.297511579,1520.07
2.0448,1.297398827,1520.16
2.045,1.305987425,1520.25
2.0452,1.294883324,1520.34
2.0454,1.290196906,1520.43
2.0456,1.378567957,1520.52
2.0458,1.234816784,1520.61
2.046,1.297737237,1520.7
2.0462,1.234655306,1520.79
2.0464,1.241714597,1520.88
2.0466,1.269088913,1520.97
2.0468,1.179558945,1521.06
2.047,1.193225944,1521.15
2.0472,1.159713973,1521.24
2.0474,1.196938622,1521.33
2.0476,1.139803962,1521.42
2.0478,1.116200945,1521.51
2.048,1.028690663,1521.6
2.0482,1.05488296,1521.69
2.0484,1.082740841,1521.78
2.0486,0.9233226561,1521.87
2.0488,0.9222949139,1521.96
2.049,0.9117137773,1522.05
2.0492,0.895547658,1522.14
2.0494,0.8585229301,1522.23
2.0496,0.8086388708,1522.32
2.0498,0.7342159414,1522.41
2.05,0.7314716263,1522.5
2.0502,0.7217633935,1522.59
2.0504,0.6570910529,1522.68
2.0506,0.7152250447,1522.77
2.0508,0.6284522783,1522.86
2.051,0.6771207695,1522.95
2.0512,0.5474684445,1523.04
2.0514,0.5935559192,1523.13
2.0516,0.5233051876,1523.22
2.0518,0.501660301,1523.31
2.052,0.5471435056,1523.4
2.0522,0.5699335509,1523.49
2.0524,0.4800508201,1523.58
2.0526,0.5283108266,1523.67
2.0528,0.4734483142,1523.76
2.053,0.4695833241,1523.85
2.0532,0.4531543713,1523.94
2.0534,0.4628530685,1524.03
2.0536,0.4690527851,1524.12
2.0538,0.4232346181,1524.21
2.054,0.4302019209,1524.3
2.0542,0.4231043351,1524.39
2.0544,0.4392663851,1524.48
2.0546,0.4180824779,1524.57
2.0548,0.3672520125,1524.66
2.055,0.4094902892,1524.75
2.0552,0.3790498702,1524.84
2.0554,0.3655425873,1524.93
2.0556,0.3046192803,1525.02
2.0558,0.3168440727,1525.11
2.056,0.3176410085,1525.2
2.0562,0.3025875782,1525.29
2.0564,0.2514652108,1525.38
2.0566,0.335861944,1525.47
2.0568,0.2306186105,1525.56
2.057,0.2834667494,1525.65
2.0572,0.2283370122,1525.74
2.0574,0.1528697712,1525.83
2.0576,0.2603494358,1525.92
2.0578,0.2166107377,1526.01
2.058,0.1426916711,1526.1
2.0582,0.1893595103,1526.19
2.0584,0.1341700525,1526.28
2.0586,0.07170462054,1526.37
2.0588,0.08591490091,1526.46
2.059,0.09481054729,1526.55
2.0592,0.02956285895,1526.64
2.0594,0.04019011894,1526.73
2.0596,-0.02043811448,1526.82
2.0598,-0.05750393274,1526.91
2.06,-0.1110765691,1527
2.0602,-0.06534596232,1527.09
2.0604,-0.03579719989,1527.18
2.0606,-0.134347769,1527.27
2.0608,-0.1912219557,1527.36
2.061,-0.1761981948,1527.45
2.0612,-0.1757715134,1527.54
2.0614,-0.1503127159,1527.63
2.0616,-0.2259335103,1527.72
2.0618,-0.2220482451,1527.81
2.062,-0.2558791619,1527.9
2.0622,-0.3038425228,1527.99
2.0624,-0.2993295612,1528.08
2.0626,-0.3179454055,1528.17
2.0628,-0.3457105679,1528.26
2.063,-0.3389738682,1528.35
2.0632,-0.3422308037,1528.44
2.0634,-0.4117846585,1528.53
2.0636,-0.2820622163,1528.62
2.0638,-0.3135814421,1528.71
2.064,-0.3741672073,1528.8
2.0642,-0.4247066874,1528.89
2.0644,-0.4366493954,1528.98
2.0646,-0.433824009,1529.07
2.0648,-0.4533674735,1529.16
2.065,-0.4067923653,1529.25
2.0652,-0.5487568707,1529.34
2.0654,-0.4831379501,1529.43
2.0656,-0.5167627343,1529.52
2.0658,-0.4732073438,1529.61
2.066,-0.5182892421,1529.7
2.0662,-0.4706612801,1529.79
2.0664,-0.5671658552,1529.88
2.0666,-0.4718652676,1529.97
2.0668,-0.5227420591,1530.06
2.067,-0.4604612973,1530.15
2.0672,-0.546247869,1530.24
2.0674,-0.5495750696,1530.33
2.0676,-0.5803539262,1530.42
2.0678,-0.7297002219,1530.51
2.068,-0.6170382828,1530.6
2.0682,-0.704750348,1530.69
2.0684,-0.7410433535,1530.78
2.0686,-0.6392248192,1530.87
2.0688,-0.7008952162,1530.96
2.069,-0.7673467832,1531.05
2.0692,-0.7408402743,1531.14
2.0694,-0.862664876,1531.23
2.0696,-0.808418538,1531.32
2.0698,-0.8694229657,1531.41
2.07,-0.9309402723,1531.5
2.0702,-0.8885874758,1531.59
2.0704,-0.9603474862,1531.68
2.0706,-1.059456573,1531.77
2.0708,-1.109810494,1531.86
2.071,-1.142048902,1531.95
2.0712,-1.143182746,1532.04
2.0714,-1.066331459,1532.13
2.0716,-1.17513491,1532.22
2.0718,-1.167326303,1532.31
2.072,-1.224114133,1532.4
2.0722,-1.224591828,1532.49
2.0724,-1.234204317,1532.58
2.0726,-1.205067892,1532.67
2.0728,-1.190607535,1532.76
2.073,-1.329141118,1532.85
2.0732,-1.336635373,1532.94
2.0734,-1.307556272,1533.03
2.0736,-1.249738551,1533.12
2.0738,-1.347187869,1533.21
2.074,-1.278290722,1533.3
2.0742,-1.303055132,1533.39
2.0744,-1.292412862,1533.48
2.0746,-1.295580598,1533.57
2.0748,-1.195642838,1533.66
2.075,-1.259086649,1533.75
2.0752,-1.238172063,1533.84
2.0754,-1.261725402,1533.93
2.0756,-1.115319269,1534.02
2.0758,-1.176556615,1534.11
2.076,-1.148860179,1534.2
2.0762,-1.004901126,1534.29
2.0764,-0.9255670578,1534.38
2.0766,-0.801488128,1534.47
2.0768,-0.8666481735,1534.56
2.077,-0.8295647838,1534.65
2.0772,-0.6782445458,1534.74
2.0774,-0.6718359473,1534.83
2.0776,-0.6142855383,1534.92
2.0778,-0.5375006867,1535.01
2.078,-0.5060017555,1535.1
2.0782,-0.2777476154,1535.19
2.0784,-0.2466983959,1535.28
2.0786,-0.2277641565,1535.37
2.0788,-0.07644792341,1535.46
2.079,-0.0164371683,1535.55
2.0792,0.06620849805,1535.64
2.0794,0.148921267,1535.73
2.0796,0.1995374689,1535.82
2.0798,0.2658542427,1535.91
2.08,0.4073269072,1536
2.0802,0.5520776199,1536.09
2.0804,0.543537541,1536.18
2.0806,0.5961746877,1536.27
2.0808,0.718834022,1536.36
2.081,0.763651187,1536.45
2.0812,0.8018178446,1536.54
2.0814,0.9497423413,1536.63
2.0816,0.9074637441,1536.72
2.0818,0.9478526592,1536.81
2.082,0.9735068013,1536.9
2.0822,1.099947252,1536.99
2.0824,1.09345632,1537.08
2.0826,1.163879494,1537.17
2.0828,1.236677932,1537.26
2.083,1.115498331,1537.35
2.0832,1.173549801,1537.44
2.0834,1.248468657,1537.53
2.0836,1.224168189,1537.62
2.0838,1.239452842,1537.71
2.084,1.293361763,1537.8
2.0842,1.27477605,1537.89
2.0844,1.367987537,1537.98
2.0846,1.370135424,1538.07
2.0848,1.309581405,1538.16
2.085,1.287132722,1538.25
2.0852,1.252487921,1538.34
2.0854,1.274348642,1538.43
2.0856,1.21125554,1538.52
2.0858,1.224661388,1538.61
2.086,1.241401889,1538.7
2.0862,1.166697534,1538.79
2.0864,1.167497575,1538.88
2.0866,1.116414248,1538.97
2.0868,1.096764163,1539.06
2.087,1.109811763,1539.15
2.0872,1.070751966,1539.24
2.0874,1.031237012,1539.33
2.0876,0.9557119339,1539.42
2.0878,0.9810160975,1539.51
2.088,0.8266239568,1539.6
2.0882,0.9036738958,1539.69
2.0884,0.8544826298,1539.78
2.0886,0.8374476132,1539.87
2.0888,0.8362164445,1539.96
2.089,0.7905779372,1540.05
2.0892,0.7387084247,1540.14
2.0894,0.6880019992,1540.23
2.0896,0.689434381,1540.32
2.0898,0.6800137411,1540.41
2.09,0.7004714947,1540.5
2.0902,0.6124301723,1540.59
2.0904,0.5341497236,1540.68
2.0906,0.5251474475,1540.77
2.0908,0.6051521791,1540.86
2.091,0.5065028331,1540.95
2.0912,0.5173582516,1541.04
2.0914,0.5420930545,1541.13
2.0916,0.4621285047,1541.22
2.0918,0.5407657531,1541.31
2.092,0.519858666,1541.4
2.0922,0.5260058891,1541.49
2.0924,0.4825483334,1541.58
2.0926,0.5005324129,1541.67
2.0928,0.4527371251,1541.76
2.093,0.4023265488,1541.85
2.0932,0.4259516549,1541.94
2.0934,0.4721109301,1542.03
2.0936,0.4299410535,1542.12
2.0938,0.3421494361,1542.21
2.094,0.3948204477,1542.3
2.0942,0.3965067487,1542.39
2.0944,0.3137600925,1542.48
2.0946,0.271316986,1542.57
2.0948,0.3577553217,1542.66
2.095,0.3793788767,1542.75
2.0952,0.3203756252,1542.84
2.0954,0.236131421,1542.93
2.0956,0.2630895826,1543.02
2.0958,0.2320047331,1543.11
2.096,0.2822196595,1543.2
2.0962,0.2120270138,1543.29
2.0964,0.2643927778,1543.38
2.0966,0.1866425212,1543.47
2.0968,0.2314092121,1543.56
2.097,0.2002575738,1543.65
2.0972,0.1262435057,1543.74
2.0974,0.2364057977,1543.83
2.0976,0.1038022866,1543.92
2.0978,0.03540381537,1544.01
2.098,0.08876196229,1544.1
2.0982,-0.05001876603,1544.19
2.0984,0.05333713551,1544.28
2.0986,0.01026123473,1544.37
2.0988,0.01127005516,1544.46
2.099,-0.03090972135,1544.55
2.0992,-0.122766657,1544.64
2.0994,-0.1468541779,1544.73
2.0996,-0.08643891557,1544.82
2.0998,-0.1316806273,1544.91
2.1,-0.1437184073,1545
2.1002,-0.1659805587,1545.09
2.1004,-0.2507043862,1545.18
2.1006,-0.2607731013,1545.27
2.1008,-0.1613882219,1545.36
2.101,-0.2237643057,1545.45
2.1012,-0.3208072899,1545.54
2.1014,-0.2635176518,1545.63
2.1016,-0.3235783627,1545.72
2.1018,-0.403856684,1545.81
2.102,-0.3462303369,1545.9
2.1022,-0.3032629395,1545.99
2.1024,-0.3219194971,1546.08
